algorithm,suite,environment,single_obj,hpo_x,rpo,rpo,optimisation_seed,hpo_y,rpo,rpo,final_config,incumbent_performance
sac,gym,lunar,False,dehb,rs,rs,2,dehb,rs,rs,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 0.5, 'stability_weight': 0.5, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 8.39592763601091, 'angle_rew_weight': 0.2724502721908806, 'velocity_rew_weight': 4.3963548144568705, 'leg_rew_weight': 5.314451290303024}, 'model_kwargs': {'seed': 20, 'learning_starts': 10000, 'learning_rate': 0.00038616322679261417, 'batch_size': 128, 'gamma': 0.997585010498183, 'tau': 0.008526647237740404, 'train_freq': 1, 'gradient_steps': 1}}","[-486.807163861877, -364.28198132671406, -146.06861760909115, -146.06861760909115, -115.88861149099567, -115.88861149099567, -115.88861149099567, -115.88861149099567, -115.88861149099567, -115.88861149099567, -115.88861149099567, -115.88861149099567, -115.88861149099567, -115.88861149099567, -115.88861149099567, -115.88861149099567, -115.88861149099567, -115.88861149099567, -115.88861149099567, -115.88861149099567, -115.88861149099567, -115.88861149099567, -113.4315301969361, -113.4315301969361, -113.4315301969361, -113.4315301969361, -113.4315301969361, -113.4315301969361, -113.4315301969361, -101.95538806044038, -101.95538806044038, -101.95538806044038, -101.95538806044038, -101.95538806044038, -101.95538806044038, -101.95538806044038, -101.95538806044038, -101.95538806044038, -101.95538806044038, -101.95538806044038, -101.95538806044038, -101.95538806044038, -101.95538806044038, -101.95538806044038, -101.95538806044038, -101.95538806044038, -101.95538806044038, -101.95538806044038, -101.95538806044038, -101.95538806044038, -101.95538806044038, -101.95538806044038, -101.95538806044038, -101.95538806044038, -101.95538806044038, -101.95538806044038, -101.95538806044038, -101.95538806044038, -101.95538806044038, -101.95538806044038, -101.95538806044038]"
sac,gym,lunar,False,dehb,base,base,2,dehb,base,base,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 0.5, 'stability_weight': 0.5, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 1.0, 'angle_rew_weight': 1.0, 'velocity_rew_weight': 1.0, 'leg_rew_weight': 1.0}, 'model_kwargs': {'seed': 20, 'learning_starts': 10000, 'learning_rate': 0.0009877292668045285, 'batch_size': 128, 'gamma': 0.9934200503252626, 'tau': 0.042921681502758026, 'train_freq': 1, 'gradient_steps': 1}}","[-429.14348870834243, -194.5184362629478, -101.66334472067626, -101.66334472067626, -101.66334472067626, -100.64265670457802, -100.64265670457802, -100.64265670457802, -100.64265670457802, -100.64265670457802, -100.64265670457802, -100.64265670457802, -100.64265670457802, -100.64265670457802, -100.64265670457802, -100.64265670457802, -100.64265670457802, -100.64265670457802, -100.64265670457802, -100.64265670457802, -100.64265670457802, -100.64265670457802, -100.64265670457802, -100.64265670457802, -100.64265670457802, -100.64265670457802, -100.64265670457802, -100.64265670457802, -100.64265670457802, -100.64265670457802, -100.64265670457802, -100.64265670457802, -100.64265670457802, -100.64265670457802, -100.64265670457802, -100.64265670457802, -100.64265670457802, -100.64265670457802, -99.03908482924044, -99.03908482924044, -99.03908482924044, -99.03908482924044, -99.03908482924044, -99.03908482924044, -99.03908482924044, -99.03908482924044, -99.03908482924044, -99.03908482924044, -99.03908482924044, -99.03908482924044, -99.03908482924044, -99.03908482924044, -99.03908482924044, -99.03908482924044, -99.03908482924044, -99.03908482924044, -99.03908482924044, -99.03908482924044, -99.03908482924044, -98.52048165578304, -98.52048165578304]"
sac,gym,lunar,False,base,dehb,dehb,2,base,dehb,dehb,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 0.5, 'stability_weight': 0.5, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 6.7907882766344185, 'angle_rew_weight': 1.0749750049488238, 'velocity_rew_weight': 1.6470262139382958, 'leg_rew_weight': 4.369888200777733}, 'model_kwargs': {'seed': 20, 'learning_starts': 10000, 'learning_rate': 0.0003, 'batch_size': 256, 'gamma': 0.99, 'tau': 0.01, 'train_freq': 1, 'gradient_steps': 1}}","[-337.113360626937, -167.81548456255726, -97.32296739985493, -97.32296739985493, -90.86764440877477, -90.86764440877477, -90.86764440877477, -90.86764440877477, -90.86764440877477, -90.86764440877477, -90.86764440877477, -90.86764440877477, -90.86764440877477, -90.86764440877477, -90.86764440877477, -90.86764440877477, -90.86764440877477, -90.86764440877477, -90.86764440877477, -90.86764440877477, -90.86764440877477, -90.86764440877477, -90.86764440877477, -90.86764440877477, -90.86764440877477, -90.86764440877477, -90.86764440877477, -90.86764440877477, -90.86764440877477, -90.86764440877477, -90.86764440877477, -90.86764440877477, -90.86764440877477, -90.86764440877477, -90.86764440877477, -90.6279598041525, -90.6279598041525, -90.6279598041525, -90.6279598041525, -90.6279598041525, -90.6279598041525, -90.6279598041525, -90.6279598041525, -90.6279598041525, -90.6279598041525, -90.6279598041525, -90.6279598041525, -90.6279598041525, -90.6279598041525, -90.6279598041525, -90.6279598041525, -90.6279598041525, -90.6279598041525, -90.6279598041525, -90.6279598041525, -90.6279598041525, -90.6279598041525, -90.6279598041525, -90.6279598041525, -90.6279598041525, -90.6279598041525]"
sac,gym,lunar,False,dehb,dehb,dehb,2,dehb,dehb,dehb,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 0.5, 'stability_weight': 0.5, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 9.952929234070055, 'angle_rew_weight': 0.054767865110854075, 'velocity_rew_weight': 1.6921173191506198, 'leg_rew_weight': 5.2928405830757885}, 'model_kwargs': {'seed': 20, 'learning_starts': 10000, 'learning_rate': 0.0004616730657210232, 'batch_size': 256, 'gamma': 0.9945928305821232, 'tau': 0.04497205228283168, 'train_freq': 1, 'gradient_steps': 1}}","[-454.2059969104773, -175.78864940191465, -104.86827360578144, -104.86827360578144, -104.86827360578144, -104.86827360578144, -104.86827360578144, -104.86827360578144, -104.86827360578144, -104.86827360578144, -104.86827360578144, -104.86827360578144, -104.86827360578144, -104.86827360578144, -102.08265769660848, -102.08265769660848, -102.08265769660848, -99.85211812039199, -99.85211812039199, -99.85211812039199, -94.84703587593889, -94.84703587593889, -94.84703587593889, -94.84703587593889, -94.84703587593889, -94.84703587593889, -94.84703587593889, -94.84703587593889, -90.28798041523726, -90.28798041523726, -90.28798041523726, -90.28798041523726, -90.28798041523726, -90.28798041523726, -90.28798041523726, -90.28798041523726, -90.28798041523726, -90.28798041523726, -90.28798041523726, -90.28798041523726, -90.28798041523726, -90.28798041523726, -90.28798041523726, -90.28798041523726, -90.28798041523726, -90.28798041523726, -90.28798041523726, -90.28798041523726, -90.28798041523726, -90.28798041523726, -90.28798041523726, -90.28798041523726, -90.28798041523726, -90.28798041523726, -90.28798041523726, -90.28798041523726, -90.28798041523726, -90.28798041523726, -90.28798041523726, -90.28798041523726, -90.28798041523726]"
sac,gym,lunar,False,base,dehb,dehb,1,base,dehb,dehb,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 0.5, 'stability_weight': 0.5, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 7.711566712636917, 'angle_rew_weight': 0.4673190212774028, 'velocity_rew_weight': 3.2986894676925798, 'leg_rew_weight': 5.247965874864705}, 'model_kwargs': {'seed': 20, 'learning_starts': 10000, 'learning_rate': 0.0003, 'batch_size': 256, 'gamma': 0.99, 'tau': 0.01, 'train_freq': 1, 'gradient_steps': 1}}","[-459.06145444984844, -246.40704547161985, -125.65589500106148, -125.65589500106148, -102.70298147074584, -102.70298147074584, -102.70298147074584, -102.70298147074584, -102.70298147074584, -102.70298147074584, -102.70298147074584, -102.70298147074584, -102.70298147074584, -102.70298147074584, -102.70298147074584, -102.70298147074584, -102.70298147074584, -93.4396371791244, -93.4396371791244, -93.4396371791244, -93.4396371791244, -93.4396371791244, -93.4396371791244, -93.4396371791244, -93.4396371791244, -93.4396371791244, -93.4396371791244, -93.4396371791244, -93.4396371791244, -93.4396371791244, -93.4396371791244, -93.4396371791244, -93.4396371791244, -93.4396371791244, -93.4396371791244, -93.4396371791244, -93.4396371791244, -93.4396371791244, -93.4396371791244, -93.4396371791244, -93.4396371791244, -92.19124878298028, -92.19124878298028, -92.19124878298028, -92.19124878298028, -92.19124878298028, -92.19124878298028, -92.19124878298028, -92.19124878298028, -92.19124878298028, -92.19124878298028, -92.19124878298028, -92.19124878298028, -92.19124878298028, -92.19124878298028, -92.19124878298028, -92.19124878298028, -92.19124878298028, -91.6340424497575, -90.1639671920513, -90.1639671920513]"
sac,gym,lunar,False,dehb,dehb,dehb,1,dehb,dehb,dehb,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 0.5, 'stability_weight': 0.5, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 9.679539117871364, 'angle_rew_weight': 0.3454621217828251, 'velocity_rew_weight': 5.230280102793951, 'leg_rew_weight': 3.5070294227123577}, 'model_kwargs': {'seed': 20, 'learning_starts': 10000, 'learning_rate': 0.0005749330483098811, 'batch_size': 512, 'gamma': 0.993473560589142, 'tau': 0.0036508500603513283, 'train_freq': 1, 'gradient_steps': 1}}","[-500.0, -500.0, -500.0, -500.0, -500.0, -420.29689266454216, -420.29689266454216, -420.29689266454216, -420.29689266454216, -420.29689266454216, -420.29689266454216, -420.29689266454216, -420.29689266454216, -420.29689266454216, -420.29689266454216, -420.29689266454216, -420.29689266454216, -420.29689266454216, -420.29689266454216, -420.29689266454216, -420.29689266454216, -420.29689266454216, -420.29689266454216, -420.29689266454216, -420.29689266454216, -361.9739381509086, -361.9739381509086, -315.87371444273185, -315.87371444273185, -315.87371444273185, -315.87371444273185, -315.87371444273185, -315.87371444273185, -315.87371444273185, -315.87371444273185, -194.78631453724026, -194.78631453724026, -194.78631453724026, -119.1538952908338, -119.1538952908338, -119.1538952908338, -119.1538952908338, -119.1538952908338, -119.1538952908338, -119.1538952908338, -119.1538952908338, -119.1538952908338, -119.1538952908338, -119.1538952908338, -119.1538952908338, -119.1538952908338, -119.1538952908338, -119.1538952908338, -93.78097348336514, -93.78097348336514, -93.78097348336514, -93.78097348336514, -93.78097348336514, -93.78097348336514, -93.78097348336514, -93.78097348336514]"
sac,gym,lunar,False,dehb,rs,rs,1,dehb,rs,rs,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 0.5, 'stability_weight': 0.5, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 8.585785209865158, 'angle_rew_weight': 9.463240848922911, 'velocity_rew_weight': 0.8008485652379616, 'leg_rew_weight': 9.385060621707082}, 'model_kwargs': {'seed': 20, 'learning_starts': 10000, 'learning_rate': 0.0008442147173860681, 'batch_size': 256, 'gamma': 0.9923758983299292, 'tau': 0.0028221706932617632, 'train_freq': 1, 'gradient_steps': 1}}","[-500.0, -500.0, -500.0, -439.27989063098477, -396.06787204678693, -137.86339807537686, -137.86339807537686, -137.86339807537686, -137.86339807537686, -137.86339807537686, -137.86339807537686, -137.86339807537686, -137.86339807537686, -137.86339807537686, -137.86339807537686, -137.86339807537686, -137.86339807537686, -137.86339807537686, -137.86339807537686, -137.86339807537686, -137.86339807537686, -137.86339807537686, -137.86339807537686, -137.86339807537686, -137.86339807537686, -137.86339807537686, -137.86339807537686, -137.86339807537686, -137.86339807537686, -137.86339807537686, -137.86339807537686, -137.86339807537686, -137.86339807537686, -137.86339807537686, -137.86339807537686, -137.86339807537686, -137.86339807537686, -137.86339807537686, -137.86339807537686, -137.86339807537686, -137.86339807537686, -137.86339807537686, -137.86339807537686, -137.86339807537686, -137.86339807537686, -137.86339807537686, -137.86339807537686, -137.86339807537686, -137.86339807537686, -137.86339807537686, -137.86339807537686, -137.86339807537686, -137.86339807537686, -137.86339807537686, -137.86339807537686, -137.86339807537686, -137.86339807537686, -137.86339807537686, -137.86339807537686, -113.72123067051461, -113.72123067051461]"
sac,gym,lunar,False,dehb,base,base,1,dehb,base,base,"{'agent_class': 'PPO', 'eval': True, 'return_weight': 0.5, 'stability_weight': 0.5, 'total_timesteps': 500000, 'policy_model': 'MlpPolicy', 'num_eval_envs': 128, 'num_envs': 1, 'reward_shape': {'distance_rew_weight': 1.0, 'angle_rew_weight': 1.0, 'velocity_rew_weight': 1.0, 'leg_rew_weight': 1.0}, 'model_kwargs': {'seed': 20, 'learning_starts': 10000, 'learning_rate': 0.0009044216423440829, 'batch_size': 128, 'gamma': 0.9878681372921073, 'tau': 0.057801590733965034, 'train_freq': 1, 'gradient_steps': 1}}","[-434.78070388282487, -359.56377568515535, -145.11502183370405, -145.11502183370405, -121.14577117058887, -121.14577117058887, -121.14577117058887, -121.14577117058887, -121.14577117058887, -121.14577117058887, -121.14577117058887, -120.21359933770373, -120.21359933770373, -120.21359933770373, -120.21359933770373, -120.21359933770373, -120.21359933770373, -106.15931106268057, -106.15931106268057, -106.15931106268057, -106.15931106268057, -106.15931106268057, -106.15931106268057, -97.94354965934623, -97.94354965934623, -97.94354965934623, -97.94354965934623, -97.94354965934623, -97.94354965934623, -97.94354965934623, -97.94354965934623, -97.94354965934623, -97.94354965934623, -97.94354965934623, -97.94354965934623, -97.94354965934623, -97.94354965934623, -97.94354965934623, -97.94354965934623, -97.94354965934623, -97.94354965934623, -97.94354965934623, -97.94354965934623, -97.94354965934623, -97.94354965934623, -97.94354965934623, -97.94354965934623, -97.94354965934623, -97.94354965934623, -97.94354965934623, -97.94354965934623, -97.94354965934623, -97.94354965934623, -97.94354965934623, -97.94354965934623, -97.94354965934623, -97.94354965934623, -97.94354965934623, -97.94354965934623, -97.94354965934623, -97.94354965934623]"
sac,robosuite,wipe,True,base,dehb,dehb,5,base,dehb,dehb,"{'agent_class': 'SAC', 'eval': True, 'total_timesteps': 1250000, 'policy_model': 'MlpPolicy', 'num_envs': 5, 'reward_shape': {'distance_multiplier': 0.12369411600357649, 'distance_th_multiplier': 3.6505692085225494, 'wipe_contact_reward': 0.15944255660018586, 'unit_wiped_reward': 93.20925861795523, 'arm_limit_collision_penalty': -78.36403220086319, 'excess_force_penalty_mul': 0.02960368050596457, 'ee_accel_penalty': 0.4109734343892238}, 'model_kwargs': {'seed': 20, 'learning_rate': 0.0003, 'batch_size': 256, 'tau': 0.005, 'gamma': 0.99, 'learning_starts': 100, 'buffer_size': 1000000, 'train_freq': 1, 'gradient_steps': 2, 'use_sde': False, 'sde_sample_freq': -1}}","[1.1264433860778809, 58.19956588745117, 98.97515869140625, 98.97515869140625, 99.15045928955078, 118.1260986328125, 118.1260986328125, 118.1260986328125, 118.1260986328125, 118.1260986328125, 118.1260986328125, 118.1260986328125, 118.1260986328125, 118.1260986328125, 118.1260986328125, 118.1260986328125, 118.1260986328125, 118.1260986328125, 118.1260986328125, 118.1260986328125, 118.1260986328125, 118.1260986328125, 118.1260986328125, 118.1260986328125, 118.1260986328125, 118.1260986328125, 118.1260986328125, 118.1260986328125, 118.1260986328125, 118.1260986328125, 118.1260986328125, 118.1260986328125, 118.1260986328125, 118.1260986328125, 118.1260986328125, 118.1260986328125, 118.1260986328125, 118.1260986328125, 118.1260986328125, 118.1260986328125, 118.1260986328125, 118.1260986328125, 118.1260986328125, 118.1260986328125, 118.1260986328125, 118.1260986328125, 119.7697525024414, 123.0681381225586, 123.0681381225586, 123.0681381225586, 123.0681381225586, 123.0681381225586, 123.0681381225586, 123.0681381225586, 123.0681381225586, 123.0681381225586, 123.0681381225586, 123.0681381225586, 123.0681381225586, 126.6002426147461, 126.6002426147461]"
sac,robosuite,wipe,True,dehb,rs,rs,5,dehb,rs,rs,"{'agent_class': 'SAC', 'eval': True, 'total_timesteps': 1250000, 'policy_model': 'MlpPolicy', 'num_envs': 5, 'reward_shape': {'distance_multiplier': 1.3749990289768155, 'distance_th_multiplier': 7.055811541287321, 'wipe_contact_reward': 0.22647373126290282, 'unit_wiped_reward': 51.00378058933529, 'arm_limit_collision_penalty': -99.20197193441044, 'excess_force_penalty_mul': 0.041145317756300925, 'ee_accel_penalty': 0.3867654914560291}, 'model_kwargs': {'seed': 20, 'learning_rate': 0.00018560697790846612, 'batch_size': 512, 'tau': 0.005963622087859061, 'gamma': 0.8647373823040303, 'learning_starts': 100, 'buffer_size': 1000000, 'train_freq': 1, 'gradient_steps': 2, 'use_sde': False, 'sde_sample_freq': -1}}","[0.0, 27.621328353881836, 107.7994384765625, 107.7994384765625, 107.7994384765625, 107.7994384765625, 107.7994384765625, 107.7994384765625, 107.7994384765625, 107.7994384765625, 107.7994384765625, 107.7994384765625, 107.7994384765625, 107.7994384765625, 107.7994384765625, 107.7994384765625, 107.7994384765625, 107.7994384765625, 107.7994384765625, 107.7994384765625, 107.7994384765625, 107.7994384765625, 107.7994384765625, 107.7994384765625, 107.7994384765625, 107.7994384765625, 107.7994384765625, 107.7994384765625, 107.7994384765625, 107.7994384765625, 107.7994384765625, 107.7994384765625, 107.7994384765625, 107.7994384765625, 107.7994384765625, 137.5072479248047, 137.5072479248047, 137.5072479248047, 137.5072479248047, 137.5072479248047, 137.5072479248047, 137.5072479248047, 137.5072479248047, 137.5072479248047, 137.5072479248047, 137.5072479248047, 137.5072479248047, 137.5072479248047, 137.5072479248047, 137.5072479248047, 137.5072479248047, 137.5072479248047, 137.5072479248047, 137.5072479248047, 137.5072479248047, 137.5072479248047, 137.5072479248047, 137.5072479248047, 137.5072479248047, 137.5072479248047, 137.5072479248047]"
sac,robosuite,wipe,True,dehb,dehb,dehb,5,dehb,dehb,dehb,"{'agent_class': 'SAC', 'eval': True, 'total_timesteps': 1250000, 'policy_model': 'MlpPolicy', 'num_envs': 5, 'reward_shape': {'distance_multiplier': 7.745406929393555, 'distance_th_multiplier': 2.6027913394193276, 'wipe_contact_reward': 0.5942333356724493, 'unit_wiped_reward': 82.39574581579672, 'arm_limit_collision_penalty': -83.08637607299181, 'excess_force_penalty_mul': 0.030869862072784245, 'ee_accel_penalty': 0.8886073989312269}, 'model_kwargs': {'seed': 20, 'learning_rate': 0.00031010259716824376, 'batch_size': 256, 'tau': 0.006013204372989056, 'gamma': 0.8301815288807801, 'learning_starts': 100, 'buffer_size': 1000000, 'train_freq': 1, 'gradient_steps': 2, 'use_sde': False, 'sde_sample_freq': -1}}","[0.4928189218044281, 0.4928189218044281, 0.4928189218044281, 1.102975845336914, 1.102975845336914, 56.62723922729492, 56.62723922729492, 56.62723922729492, 56.62723922729492, 56.62723922729492, 56.62723922729492, 77.72504425048828, 82.1249771118164, 82.1249771118164, 93.7533950805664, 93.7533950805664, 109.1610336303711, 111.81332397460938, 111.81332397460938, 111.81332397460938, 120.29850006103516, 120.29850006103516, 120.29850006103516, 120.29850006103516, 120.29850006103516, 120.29850006103516, 120.29850006103516, 120.29850006103516, 120.29850006103516, 120.29850006103516, 120.29850006103516, 120.29850006103516, 120.29850006103516, 120.29850006103516, 120.29850006103516, 120.29850006103516, 120.29850006103516, 120.29850006103516, 120.6136703491211, 120.6136703491211, 120.6136703491211, 123.49102783203125, 123.49102783203125, 123.49102783203125, 123.49102783203125, 128.0211944580078, 128.0211944580078, 128.0211944580078, 128.0211944580078, 128.0211944580078, 128.0211944580078, 128.0211944580078, 140.0896453857422, 140.0896453857422, 140.0896453857422, 140.0896453857422, 140.0896453857422, 140.0896453857422, 140.0896453857422, 140.0896453857422, 140.0896453857422]"
sac,robosuite,wipe,True,dehb,base,base,5,dehb,base,base,"{'agent_class': 'SAC', 'eval': True, 'total_timesteps': 1250000, 'policy_model': 'MlpPolicy', 'num_envs': 5, 'reward_shape': {'distance_multiplier': 5.0, 'distance_th_multiplier': 5.0, 'wipe_contact_reward': 0.01, 'unit_wiped_reward': 50.0, 'arm_limit_collision_penalty': -10.0, 'excess_force_penalty_mul': 0.05, 'ee_accel_penalty': 0.0}, 'model_kwargs': {'seed': 20, 'learning_rate': 0.00027501069245312615, 'batch_size': 512, 'tau': 0.013783955817134319, 'gamma': 0.9292652016280519, 'learning_starts': 100, 'buffer_size': 1000000, 'train_freq': 1, 'gradient_steps': 2, 'use_sde': False, 'sde_sample_freq': -1}}","[0.305078387260437, 0.8917675614356995, 0.8917675614356995, 0.8917675614356995, 0.8917675614356995, 1.7131325006484985, 1.7131325006484985, 3.7313435077667236, 37.40730285644531, 37.40730285644531, 37.40730285644531, 49.352291107177734, 79.74279022216797, 96.3348159790039, 96.3348159790039, 99.25630950927734, 99.25630950927734, 99.25630950927734, 99.25630950927734, 103.50582122802734, 103.50582122802734, 116.1323013305664, 116.1323013305664, 116.1323013305664, 116.1323013305664, 121.71756744384766, 121.71756744384766, 121.71756744384766, 121.71756744384766, 126.25972747802734, 126.25972747802734, 126.25972747802734, 126.25972747802734, 126.25972747802734, 126.25972747802734, 127.12613677978516, 127.12613677978516, 127.12613677978516, 127.12613677978516, 127.12613677978516, 133.60789489746094, 135.53456115722656, 135.53456115722656, 135.53456115722656, 135.53456115722656, 135.53456115722656, 135.53456115722656, 135.53456115722656, 135.53456115722656, 135.53456115722656, 135.53456115722656, 135.53456115722656, 135.53456115722656, 137.50584411621094, 137.50584411621094, 137.50584411621094, 137.50584411621094, 137.50584411621094, 137.50584411621094, 137.50584411621094, 137.50584411621094]"
sac,robosuite,wipe,True,base,dehb,dehb,4,base,dehb,dehb,"{'agent_class': 'SAC', 'eval': True, 'total_timesteps': 1250000, 'policy_model': 'MlpPolicy', 'num_envs': 5, 'reward_shape': {'distance_multiplier': 4.385163084671796, 'distance_th_multiplier': 4.046759068395173, 'wipe_contact_reward': 0.7807740176575128, 'unit_wiped_reward': 73.73332343863443, 'arm_limit_collision_penalty': -89.65244410200654, 'excess_force_penalty_mul': 0.2006984267813571, 'ee_accel_penalty': 0.25011204311386176}, 'model_kwargs': {'seed': 20, 'learning_rate': 0.0003, 'batch_size': 256, 'tau': 0.005, 'gamma': 0.99, 'learning_starts': 100, 'buffer_size': 1000000, 'train_freq': 1, 'gradient_steps': 2, 'use_sde': False, 'sde_sample_freq': -1}}","[0.11733784526586533, 10.654276847839355, 64.88782501220703, 64.88782501220703, 64.88782501220703, 64.88782501220703, 64.88782501220703, 64.88782501220703, 64.88782501220703, 64.88782501220703, 64.88782501220703, 64.88782501220703, 64.88782501220703, 64.88782501220703, 64.88782501220703, 64.88782501220703, 64.88782501220703, 64.88782501220703, 64.88782501220703, 64.88782501220703, 70.37923431396484, 70.37923431396484, 70.37923431396484, 70.37923431396484, 70.37923431396484, 70.37923431396484, 70.37923431396484, 70.37923431396484, 70.37923431396484, 76.84477996826172, 76.84477996826172, 76.84477996826172, 76.84477996826172, 76.84477996826172, 76.84477996826172, 76.84477996826172, 76.84477996826172, 76.84477996826172, 76.84477996826172, 76.84477996826172, 76.84477996826172, 76.84477996826172, 76.84477996826172, 76.84477996826172, 76.84477996826172, 76.84477996826172, 76.84477996826172, 76.84477996826172, 76.84477996826172, 76.84477996826172, 76.84477996826172, 76.84477996826172, 78.86299896240234, 85.49234008789062, 85.49234008789062, 85.49234008789062, 85.49234008789062, 85.49234008789062, 85.49234008789062, 85.49234008789062, 85.49234008789062]"
sac,robosuite,wipe,True,dehb,rs,rs,4,dehb,rs,rs,"{'agent_class': 'SAC', 'eval': True, 'total_timesteps': 1250001, 'policy_model': 'MlpPolicy', 'num_envs': 5, 'reward_shape': {'distance_multiplier': 0.21622309275611484, 'distance_th_multiplier': 5.200411578452224, 'wipe_contact_reward': 0.797840865092931, 'unit_wiped_reward': 47.876458469786854, 'arm_limit_collision_penalty': -0.6013957826574625, 'excess_force_penalty_mul': 0.025004183596272433, 'ee_accel_penalty': 0.5665454321499709}, 'model_kwargs': {'seed': 20, 'learning_rate': 0.0003141687050502287, 'batch_size': 256, 'tau': 0.0031639783755279638, 'gamma': 0.8891339478069203, 'learning_starts': 100, 'buffer_size': 1000000, 'train_freq': 1, 'gradient_steps': 2, 'use_sde': False, 'sde_sample_freq': -1}}","[0.42241623997688293, 0.42241623997688293, 3.5905380249023438, 4.294564723968506, 4.599643230438232, 4.599643230438232, 5.421009063720703, 31.798555374145508, 31.798555374145508, 31.798555374145508, 31.798555374145508, 61.4615592956543, 61.4615592956543, 61.4615592956543, 61.4615592956543, 94.59823608398438, 94.59823608398438, 94.59823608398438, 94.59823608398438, 94.59823608398438, 94.59823608398438, 94.59823608398438, 94.59823608398438, 123.52457427978516, 123.52457427978516, 126.50870513916016, 126.50870513916016, 126.50870513916016, 126.50870513916016, 126.50870513916016, 126.50870513916016, 126.50870513916016, 126.50870513916016, 126.50870513916016, 126.50870513916016, 126.50870513916016, 126.50870513916016, 126.50870513916016, 126.50870513916016, 126.50870513916016, 126.50870513916016, 126.50870513916016, 126.50870513916016, 126.50870513916016, 126.50870513916016, 126.50870513916016, 126.50870513916016, 126.50870513916016, 126.50870513916016, 126.50870513916016, 126.50870513916016, 126.50870513916016, 126.50870513916016, 126.50870513916016, 126.50870513916016, 126.50870513916016, 126.50870513916016]"
sac,robosuite,wipe,True,dehb,dehb,dehb,4,dehb,dehb,dehb,"{'agent_class': 'SAC', 'eval': True, 'total_timesteps': 1250000, 'policy_model': 'MlpPolicy', 'num_envs': 5, 'reward_shape': {'distance_multiplier': 6.988145761904072, 'distance_th_multiplier': 9.102303848784857, 'wipe_contact_reward': 0.2295053572002097, 'unit_wiped_reward': 91.21192900140375, 'arm_limit_collision_penalty': -86.46122507235211, 'excess_force_penalty_mul': 0.000314137714182372, 'ee_accel_penalty': 0.961891275608056}, 'model_kwargs': {'seed': 20, 'learning_rate': 0.00039701095746231, 'batch_size': 256, 'tau': 0.002904443709751739, 'gamma': 0.9266611754212875, 'learning_starts': 100, 'buffer_size': 1000000, 'train_freq': 1, 'gradient_steps': 2, 'use_sde': False, 'sde_sample_freq': -1}}","[0.1408054083585739, 0.25814324617385864, 1.6661972999572754, 11.757250785827637, 63.85525131225586, 87.10010528564453, 87.10010528564453, 87.10010528564453, 87.10010528564453, 87.10010528564453, 92.67388153076172, 92.67388153076172, 92.67388153076172, 92.67388153076172, 92.67388153076172, 92.67388153076172, 132.3530731201172, 132.3530731201172, 132.3530731201172, 132.3530731201172, 132.3530731201172, 132.3530731201172, 132.3530731201172, 132.3530731201172, 132.3530731201172, 132.3530731201172, 132.3530731201172, 132.3530731201172, 132.3530731201172, 134.1610107421875, 134.1610107421875, 134.1610107421875, 134.1610107421875, 134.1610107421875, 134.1610107421875, 134.1610107421875, 134.1610107421875, 134.1610107421875, 136.02645874023438, 136.02645874023438, 136.02645874023438, 137.23667907714844, 137.23667907714844, 137.23667907714844, 137.23667907714844, 137.23667907714844, 137.23667907714844, 137.23667907714844, 137.23667907714844, 137.23667907714844, 137.23667907714844, 137.23667907714844, 137.23667907714844, 137.23667907714844, 137.23667907714844, 137.23667907714844, 137.23667907714844, 137.23667907714844, 137.23667907714844, 138.79844665527344, 138.79844665527344]"
